,start,end,activity
3931,1385827800,1385827980,inactive
3932,1385827680,1385827800,light_activity
3933,1385827500,1385827680,inactive
3934,1385827200,1385827500,light_activity
3935,1385826900,1385827200,inactive
3936,1385826840,1385826900,light_activity
3937,1385826120,1385826840,inactive
3938,1385825880,1385826120,light_activity
3939,1385824800,1385825880,moderate_activity
3940,1385824740,1385824800,light_activity
3941,1385824140,1385824740,inactive
3942,1385824080,1385824140,light_activity
3943,1385823480,1385824080,inactive
3944,1385823420,1385823480,light_activity
3945,1385822640,1385823420,moderate_activity
3946,1385822220,1385822640,light_activity
3947,1385822040,1385822220,inactive
3948,1385821740,1385822040,light_activity
3949,1385796900,1385821740,sleep
3950,1385970000,1385972460,inactive
3951,1385969640,1385970000,light_activity
3952,1385969460,1385969640,inactive
3953,1385969400,1385969460,light_activity
3954,1385968260,1385969400,inactive
3955,1385968200,1385968260,light_activity
3956,1385967240,1385968200,inactive
3957,1385967000,1385967240,light_activity
3958,1385966760,1385967000,inactive
3959,1385966700,1385966760,light_activity
3960,1385965920,1385966700,moderate_activity
3961,1385965860,1385965920,light_activity
3962,1385965140,1385965860,inactive
3963,1385964900,1385965140,light_activity
3964,1385964300,1385964900,moderate_activity
3965,1385964180,1385964300,light_activity
3966,1385963580,1385964180,off_wrist
3967,1385962440,1385963580,moderate_activity
3968,1385960880,1385962440,inactive
3969,1385960820,1385960880,light_activity
3970,1385960580,1385960820,inactive
3971,1385959440,1385960580,light_activity
3972,1385958780,1385959440,inactive
3973,1385958600,1385958780,light_activity
3974,1385957760,1385958600,inactive
3975,1385957700,1385957760,light_activity
3976,1385948640,1385957700,inactive
3977,1385948580,1385948640,light_activity
3978,1385948160,1385948580,inactive
3979,1385947800,1385948160,light_activity
3980,1385945580,1385947800,inactive
3981,1385945520,1385945580,light_activity
3982,1385944320,1385945520,inactive
3983,1385944200,1385944320,light_activity
3984,1385942820,1385944200,inactive
3985,1385942760,1385942820,light_activity
3986,1385940180,1385942760,inactive
3987,1385940120,1385940180,light_activity
3988,1385937660,1385940120,inactive
3989,1385937600,1385937660,light_activity
3990,1385937060,1385937600,inactive
3991,1385936460,1385937060,light_activity
3992,1385936280,1385936460,inactive
3993,1385936100,1385936280,light_activity
3994,1385934180,1385936100,inactive
3995,1385932920,1385934180,light_activity
3996,1385932740,1385932920,inactive
3997,1385932440,1385932740,light_activity
3998,1385931900,1385932440,inactive
3999,1385931780,1385931900,light_activity
4000,1385931420,1385931780,inactive
4001,1385930760,1385931420,light_activity
4002,1385930340,1385930760,inactive
4003,1385929860,1385930340,light_activity
4004,1385929680,1385929860,inactive
4005,1385928780,1385929680,light_activity
4006,1385928360,1385928780,inactive
4007,1385927880,1385928360,light_activity
4008,1385927400,1385927880,inactive
4009,1385926920,1385927400,light_activity
4010,1385926080,1385926920,inactive
4011,1385925600,1385926080,light_activity
4012,1385925300,1385925600,inactive
4013,1385925240,1385925300,light_activity
4014,1385924760,1385925240,inactive
4015,1385924520,1385924760,light_activity
4016,1385924040,1385924520,inactive
4017,1385923200,1385924040,light_activity
4018,1385922840,1385923200,inactive
4019,1385922780,1385922840,light_activity
4020,1385921760,1385922780,inactive
4021,1385921700,1385921760,light_activity
4022,1385921400,1385921700,inactive
4023,1385921100,1385921400,light_activity
4024,1385920320,1385921100,inactive
4025,1385920260,1385920320,light_activity
4026,1385919840,1385920260,inactive
4027,1385919720,1385919840,light_activity
4028,1385919060,1385919720,inactive
4029,1385918400,1385919060,light_activity
4030,1385918160,1385918400,inactive
4031,1385918100,1385918160,light_activity
4032,1385916900,1385918100,inactive
4033,1385916780,1385916900,light_activity
4034,1385916480,1385916780,inactive
4035,1385916420,1385916480,light_activity
4036,1385916240,1385916420,inactive
4037,1385914260,1385916240,light_activity
4038,1385913240,1385914260,off_wrist
4039,1385912760,1385913240,light_activity
4040,1385912460,1385912760,inactive
4041,1385912400,1385912460,light_activity
4042,1385911860,1385912400,inactive
4043,1385911380,1385911860,light_activity
4044,1385911200,1385911380,inactive
4045,1385878200,1385911200,sleep
4046,1386052980,1386067260,sleep
4047,1386052860,1386052980,light_activity
4048,1386052020,1386052860,inactive
4049,1386051660,1386052020,light_activity
4050,1386051420,1386051660,inactive
4051,1386051240,1386051420,light_activity
4052,1386051000,1386051240,inactive
4053,1386050700,1386051000,light_activity
4054,1386050340,1386050700,inactive
4055,1386049500,1386050340,light_activity
4056,1386049020,1386049500,inactive
4057,1386047400,1386049020,light_activity
4058,1386047040,1386047400,inactive
4059,1386046140,1386047040,light_activity
4060,1386045360,1386046140,inactive
4061,1386045300,1386045360,light_activity
4062,1386044700,1386045300,inactive
4063,1386044520,1386044700,light_activity
4064,1386044340,1386044520,inactive
4065,1386044280,1386044340,light_activity
4066,1386043920,1386044280,inactive
4067,1386043860,1386043920,light_activity
4068,1386043200,1386043860,moderate_activity
4069,1386043140,1386043200,light_activity
4070,1386041700,1386043140,inactive
4071,1386041640,1386041700,light_activity
4072,1386041340,1386041640,inactive
4073,1386040920,1386041340,light_activity
4074,1386040680,1386040920,inactive
4075,1386040440,1386040680,light_activity
4076,1386039840,1386040440,inactive
4077,1386039540,1386039840,light_activity
4078,1386039120,1386039540,inactive
4079,1386039000,1386039120,light_activity
4080,1386036780,1386039000,inactive
4081,1386036660,1386036780,light_activity
4082,1386036060,1386036660,inactive
4083,1386035820,1386036060,light_activity
4084,1386034500,1386035820,inactive
4085,1386034320,1386034500,light_activity
4086,1386033180,1386034320,inactive
4087,1386033000,1386033180,light_activity
4088,1386032820,1386033000,inactive
4089,1386032580,1386032820,light_activity
4090,1386031080,1386032580,inactive
4091,1386030840,1386031080,light_activity
4092,1386030480,1386030840,inactive
4093,1386030180,1386030480,light_activity
4094,1386029220,1386030180,inactive
4095,1386028500,1386029220,light_activity
4096,1386028260,1386028500,inactive
4097,1386027960,1386028260,light_activity
4098,1386026100,1386027960,inactive
4099,1386025380,1386026100,light_activity
4100,1386023820,1386025380,inactive
4101,1386023760,1386023820,light_activity
4102,1386018480,1386023760,inactive
4103,1386018420,1386018480,light_activity
4104,1386017760,1386018420,inactive
4105,1386017640,1386017760,light_activity
4106,1386017100,1386017640,inactive
4107,1386017040,1386017100,light_activity
4108,1386016620,1386017040,inactive
4109,1386016500,1386016620,light_activity
4110,1386015900,1386016500,moderate_activity
4111,1386014880,1386015900,inactive
4112,1386014520,1386014880,light_activity
4113,1386009540,1386014520,inactive
4114,1386009180,1386009540,light_activity
4115,1386009000,1386009180,inactive
4116,1386008940,1386009000,light_activity
4117,1386007380,1386008940,inactive
4118,1386006900,1386007380,light_activity
4119,1386005460,1386006900,inactive
4120,1386005400,1386005460,light_activity
4121,1386005220,1386005400,inactive
4122,1386005160,1386005220,light_activity
4123,1386004320,1386005160,inactive
4124,1386004260,1386004320,light_activity
4125,1386004020,1386004260,inactive
4126,1386003300,1386004020,light_activity
4127,1386002280,1386003300,inactive
4128,1386002160,1386002280,light_activity
4129,1386001920,1386002160,inactive
4130,1386001800,1386001920,light_activity
4131,1386001320,1386001800,inactive
4132,1386001200,1386001320,light_activity
4133,1386000900,1386001200,inactive
4134,1386000780,1386000900,light_activity
4135,1385999880,1386000780,inactive
4136,1385999700,1385999880,light_activity
4137,1385999520,1385999700,inactive
4138,1385999280,1385999520,light_activity
4139,1385999040,1385999280,inactive
4140,1385972520,1385999040,sleep
4141,1385972460,1385972520,light_activity
4142,1385970000,1385972460,inactive
4143,1386138720,1386168000,sleep
4144,1386138540,1386138720,inactive
4145,1386138480,1386138540,light_activity
4146,1386138180,1386138480,inactive
4147,1386137940,1386138180,light_activity
4148,1386136560,1386137940,inactive
4149,1386136380,1386136560,light_activity
4150,1386136140,1386136380,inactive
4151,1386136020,1386136140,light_activity
4152,1386135720,1386136020,inactive
4153,1386135660,1386135720,light_activity
4154,1386135480,1386135660,inactive
4155,1386135420,1386135480,light_activity
4156,1386135180,1386135420,inactive
4157,1386135120,1386135180,light_activity
4158,1386133500,1386135120,moderate_activity
4159,1386133200,1386133500,light_activity
4160,1386131880,1386133200,moderate_activity
4161,1386131520,1386131880,inactive
4162,1386131460,1386131520,light_activity
4163,1386129180,1386131460,inactive
4164,1386128940,1386129180,light_activity
4165,1386128400,1386128940,inactive
4166,1386127920,1386128400,light_activity
4167,1386127680,1386127920,inactive
4168,1386127620,1386127680,light_activity
4169,1386127320,1386127620,inactive
4170,1386127140,1386127320,light_activity
4171,1386126000,1386127140,moderate_activity
4172,1386125760,1386126000,light_activity
4173,1386124500,1386125760,inactive
4174,1386123960,1386124500,light_activity
4175,1386115200,1386123960,moderate_activity
4176,1386114960,1386115200,inactive
4177,1386114360,1386114960,light_activity
4178,1386113820,1386114360,inactive
4179,1386112980,1386113820,light_activity
4180,1386112620,1386112980,inactive
4181,1386112500,1386112620,light_activity
4182,1386112020,1386112500,inactive
4183,1386111960,1386112020,light_activity
4184,1386111120,1386111960,inactive
4185,1386110880,1386111120,light_activity
4186,1386110580,1386110880,inactive
4187,1386110340,1386110580,light_activity
4188,1386107940,1386110340,moderate_activity
4189,1386107880,1386107940,light_activity
4190,1386107700,1386107880,inactive
4191,1386107580,1386107700,light_activity
4192,1386107340,1386107580,inactive
4193,1386107160,1386107340,light_activity
4194,1386106740,1386107160,inactive
4195,1386106500,1386106740,light_activity
4196,1386103620,1386106500,sleep
4197,1386103200,1386103620,light_activity
4198,1386099240,1386103200,inactive
4199,1386099120,1386099240,light_activity
4200,1386097860,1386099120,moderate_activity
4201,1386097800,1386097860,light_activity
4202,1386096660,1386097800,inactive
4203,1386096420,1386096660,light_activity
4204,1386095760,1386096420,moderate_activity
4205,1386095460,1386095760,light_activity
4206,1386093960,1386095460,off_wrist
4207,1386093600,1386093960,light_activity
4208,1386093300,1386093600,inactive
4209,1386092580,1386093300,light_activity
4210,1386091680,1386092580,inactive
4211,1386091560,1386091680,light_activity
4212,1386091140,1386091560,inactive
4213,1386090600,1386091140,light_activity
4214,1386089640,1386090600,inactive
4215,1386089220,1386089640,light_activity
4216,1386088440,1386089220,inactive
4217,1386088200,1386088440,light_activity
4218,1386087660,1386088200,inactive
4219,1386087540,1386087660,light_activity
4220,1386087360,1386087540,inactive
4221,1386085920,1386087360,light_activity
4222,1386084720,1386085920,inactive
4223,1386084540,1386084720,light_activity
4224,1386083940,1386084540,inactive
4225,1386083880,1386083940,light_activity
4226,1386081780,1386083880,inactive
4227,1386081600,1386081780,light_activity
4228,1386069840,1386081600,sleep
4229,1386068280,1386069840,inactive
4230,1386068220,1386068280,light_activity
4231,1386067980,1386068220,inactive
4232,1386067920,1386067980,light_activity
4233,1386067260,1386067920,inactive
4234,1386052980,1386067260,sleep
4235,1386228540,1386256140,sleep
4236,1386227460,1386228540,inactive
4237,1386227400,1386227460,light_activity
4238,1386226320,1386227400,inactive
4239,1386226020,1386226320,light_activity
4240,1386223620,1386226020,inactive
4241,1386223560,1386223620,light_activity
4242,1386222960,1386223560,inactive
4243,1386222900,1386222960,light_activity
4244,1386222660,1386222900,inactive
4245,1386222600,1386222660,light_activity
4246,1386221820,1386222600,inactive
4247,1386221760,1386221820,light_activity
4248,1386219660,1386221760,inactive
4249,1386219540,1386219660,light_activity
4250,1386219180,1386219540,inactive
4251,1386219000,1386219180,light_activity
4252,1386218040,1386219000,inactive
4253,1386217440,1386218040,light_activity
4254,1386217260,1386217440,inactive
4255,1386216900,1386217260,light_activity
4256,1386216480,1386216900,inactive
4257,1386215940,1386216480,light_activity
4258,1386215640,1386215940,inactive
4259,1386215280,1386215640,light_activity
4260,1386214740,1386215280,inactive
4261,1386214080,1386214740,light_activity
4262,1386213480,1386214080,inactive
4263,1386213300,1386213480,light_activity
4264,1386212880,1386213300,inactive
4265,1386212700,1386212880,light_activity
4266,1386211020,1386212700,inactive
4267,1386210840,1386211020,light_activity
4268,1386208560,1386210840,inactive
4269,1386207480,1386208560,light_activity
4270,1386207120,1386207480,inactive
4271,1386207060,1386207120,light_activity
4272,1386206760,1386207060,inactive
4273,1386206700,1386206760,light_activity
4274,1386203820,1386206700,inactive
4275,1386203520,1386203820,light_activity
4276,1386200520,1386203520,inactive
4277,1386200220,1386200520,light_activity
4278,1386197460,1386200220,inactive
4279,1386197400,1386197460,light_activity
4280,1386196440,1386197400,moderate_activity
4281,1386195180,1386196440,inactive
4282,1386195060,1386195180,light_activity
4283,1386194880,1386195060,inactive
4284,1386194820,1386194880,light_activity
4285,1386193860,1386194820,inactive
4286,1386193620,1386193860,light_activity
